gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
1,0,0,0,10,1,0,1,0,0,0,0,0,0,0,0,3,70.15,5695,0
0,0,0,0,9,1,2,1,0,0,0,0,2,2,0,1,2,94.75,6294,1
0,1,0,0,13,1,2,1,0,0,0,0,2,2,0,1,2,95.05,530,1
1,0,0,0,4,1,2,1,0,2,0,0,0,0,0,0,2,78.45,2864,1
1,0,0,0,4,1,0,1,0,0,0,0,0,0,0,1,2,70.2,2012,1
0,0,1,0,72,1,2,0,2,2,2,2,2,2,2,0,0,92.0,5198,0
0,0,1,1,51,1,0,0,2,2,2,2,2,2,2,0,1,85.5,3760,0
1,0,1,0,59,0,1,0,0,2,0,0,0,2,0,1,0,41.05,2103,1
1,0,1,0,10,1,2,1,0,0,0,0,2,0,0,1,2,85.6,6079,1
1,1,1,0,61,1,2,1,0,2,0,0,0,0,0,1,2,82.15,4157,0
1,0,0,0,54,1,0,1,2,0,2,2,0,0,1,0,2,84.4,3803,0
0,0,0,0,33,1,2,0,2,2,0,0,0,0,0,1,3,60.9,1668,0
0,0,0,0,27,1,0,2,1,1,1,1,1,1,2,1,0,20.25,4479,0
0,1,0,0,1,1,0,1,0,0,0,0,2,0,0,1,2,79.2,5964,1
1,0,0,0,23,1,0,1,0,2,0,0,2,2,0,0,3,95.3,1812,0
1,0,0,1,1,1,0,2,1,1,1,1,1,1,0,0,3,19.85,1491,0
1,0,1,1,45,1,0,0,2,2,2,2,2,2,2,1,3,84.35,3301,0
0,0,1,1,39,1,0,2,1,1,1,1,1,1,2,1,0,19.85,6223,0
1,0,0,0,5,1,0,0,0,0,2,0,2,2,1,1,3,70.0,3002,1
1,0,1,1,72,1,2,0,2,2,2,2,2,0,2,0,0,82.3,4794,0
0,0,1,1,58,1,2,0,0,2,0,0,2,0,0,1,0,66.8,3394,0
0,0,0,0,70,0,1,0,2,2,2,2,0,0,2,1,0,44.6,2656,0
1,0,1,1,61,1,0,1,0,2,0,2,2,2,1,1,0,98.45,5015,0
1,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,3,70.7,527,0
0,0,1,1,46,1,2,2,1,1,1,1,1,1,1,0,3,24.95,310,0
0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,1,0,49.95,4148,1
0,0,1,0,22,1,0,1,0,0,0,0,0,0,0,1,2,69.25,994,1
0,0,0,0,48,1,0,1,2,0,2,2,2,2,2,1,1,102.5,4156,0
1,0,0,0,64,1,2,0,0,2,2,2,2,2,2,0,1,86.55,4665,0
1,0,1,1,72,1,2,2,1,1,1,1,1,1,2,0,0,24.3,1120,0
0,0,1,1,12,1,0,0,0,0,2,0,2,0,0,1,1,58.35,5728,0
0,1,1,0,34,1,2,1,0,2,2,0,0,2,0,1,2,94.25,2799,1
0,0,1,1,72,1,0,0,2,2,2,0,0,2,2,0,1,68.75,4127,0
1,0,1,0,29,1,2,1,0,2,2,0,0,0,0,1,2,85.8,2093,0
1,0,1,1,33,1,0,2,1,1,1,1,1,1,1,0,1,20.1,5045,0
0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.35,1613,0
0,0,1,1,62,1,2,1,0,2,2,2,2,2,1,1,2,110.8,5401,0
1,0,1,0,41,1,2,0,0,0,2,0,2,2,1,1,2,73.0,2599,1
0,0,0,0,64,1,2,1,0,0,2,0,2,2,1,1,1,100.05,5070,1
0,0,0,0,4,1,0,1,0,0,2,0,0,2,0,1,1,82.85,2773,0
0,0,0,0,24,1,2,1,2,0,0,2,0,0,0,1,2,84.35,1539,0
0,0,1,1,14,1,0,2,1,1,1,1,1,1,1,0,3,19.55,2543,0
1,0,0,1,3,1,0,2,1,1,1,1,1,1,0,0,3,19.95,4782,0
0,1,0,0,4,1,0,1,0,2,2,0,2,2,0,1,1,99.8,3759,1
0,0,0,1,18,0,1,0,0,0,0,0,0,2,0,1,2,35.0,4591,1
1,0,0,0,8,1,0,0,0,0,0,0,2,2,0,1,2,66.25,4534,0
0,0,0,0,35,1,2,2,1,1,1,1,1,1,2,0,0,23.3,6001,0
0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,2,76.0,5820,1
1,0,0,1,66,1,2,2,1,1,1,1,1,1,2,1,1,25.3,1161,0
1,0,0,1,8,0,1,0,2,0,0,2,0,2,2,1,3,44.55,2969,0
0,0,1,0,71,1,2,1,2,0,2,0,2,2,1,1,1,104.1,5735,0
0,0,1,1,43,1,2,1,0,0,2,0,0,2,0,1,0,92.55,3451,0
0,1,0,0,2,1,2,1,0,0,0,0,2,2,0,1,2,93.85,1198,1
1,1,0,0,29,1,0,1,0,2,2,0,2,2,0,1,0,101.45,2546,0
0,0,1,0,15,1,0,1,0,0,2,0,2,0,0,1,2,84.3,565,1
1,0,1,1,65,1,2,1,2,2,2,2,0,0,2,0,1,94.55,4965,0
1,0,0,0,35,1,2,1,0,0,2,2,2,0,0,0,2,95.5,2961,0
1,0,0,0,64,1,0,1,2,2,0,0,2,2,1,1,1,100.3,5271,0
0,0,1,1,58,0,1,0,0,0,2,2,2,2,2,1,1,55.5,2749,0
0,1,0,0,18,1,0,0,0,2,0,0,0,0,0,1,1,49.85,6254,0
1,0,1,1,67,1,2,1,0,2,0,0,0,2,0,1,0,89.55,5138,0
1,0,1,1,63,1,0,2,1,1,1,1,1,1,2,1,3,19.15,329,0
0,0,1,0,60,1,2,1,0,2,0,0,2,2,0,1,2,99.8,4902,0
1,1,0,0,9,1,2,1,0,0,0,0,0,2,0,1,1,84.4,5677,1
0,0,1,1,70,1,2,1,2,2,2,2,2,2,2,1,1,113.05,5944,0
1,0,1,0,15,1,2,1,0,0,2,0,2,2,0,1,2,101.1,913,1
0,0,0,1,48,1,0,2,1,1,1,1,1,1,1,0,3,19.95,6409,0
1,0,1,0,12,1,0,0,0,0,2,2,2,2,0,1,2,74.15,5732,0
1,1,1,0,71,1,2,1,2,2,2,2,0,0,1,1,2,92.0,5253,0
1,1,0,0,44,1,0,1,0,0,2,0,0,0,0,0,2,73.85,2714,0
1,0,0,0,1,1,2,0,0,0,0,0,0,0,0,1,2,50.45,4228,1
1,0,1,1,45,1,2,2,1,1,1,1,1,1,2,0,3,24.45,172,0
0,0,0,0,23,1,2,2,1,1,1,1,1,1,1,0,1,24.8,5018,0
0,0,1,0,43,1,2,0,0,0,0,2,2,0,1,1,0,64.85,2512,0
1,0,0,0,35,1,0,2,1,1,1,1,1,1,0,0,0,20.75,5710,0
1,0,1,0,9,1,0,0,2,2,0,2,2,0,0,1,3,68.95,4866,0
1,0,0,0,12,1,2,1,0,0,0,2,2,2,0,1,3,99.95,260,1
0,1,1,0,65,1,2,1,2,2,2,0,2,2,0,1,1,109.4,5632,0
0,0,0,0,2,1,2,1,0,0,2,0,2,0,0,1,2,91.4,1530,1
1,0,0,0,27,1,2,0,0,0,0,0,0,0,0,0,3,49.0,532,0
0,0,0,0,40,1,0,0,0,0,2,0,0,0,1,1,3,50.25,1657,0
0,1,0,0,5,1,0,1,0,0,2,0,0,0,0,1,1,75.55,3024,1
1,0,1,1,8,1,0,2,1,1,1,1,1,1,1,0,1,19.9,958,0
0,1,1,0,58,1,2,1,0,2,0,0,2,2,1,1,0,97.8,4532,0
0,0,1,1,52,1,0,1,2,0,2,0,2,2,1,0,2,100.3,4395,0
1,0,1,0,3,1,0,0,0,0,2,2,0,0,0,1,3,55.8,973,0
1,0,0,1,41,1,0,1,2,2,2,2,2,2,2,1,2,111.15,3833,0
1,0,0,0,20,1,2,1,0,0,0,2,2,2,0,1,3,98.55,1665,0
1,0,0,1,1,1,2,0,0,0,0,0,0,0,0,1,2,50.05,4224,0
1,0,0,1,4,1,2,1,0,0,0,2,0,0,0,0,1,80.8,2881,1
1,0,0,0,23,1,0,2,1,1,1,1,1,1,0,0,2,20.85,3999,0
0,1,0,0,6,1,0,2,1,1,1,1,1,1,0,0,0,19.5,117,0
1,0,1,1,8,1,0,2,1,1,1,1,1,1,0,1,3,19.35,939,0
1,0,0,0,18,1,2,0,2,0,2,0,2,0,0,0,3,69.5,368,0
1,1,0,0,52,0,1,0,2,0,0,0,2,2,0,1,1,48.8,2213,0
1,0,0,0,31,1,0,1,0,2,0,0,2,2,0,1,2,94.5,2573,0
1,0,1,1,29,1,0,2,1,1,1,1,1,1,0,1,3,20.65,5231,0
0,0,1,0,36,1,2,1,2,2,2,2,0,2,2,1,1,106.05,3281,0
0,0,1,0,16,1,2,1,0,2,0,0,2,2,0,1,2,100.0,964,1
1,0,1,0,42,1,2,1,0,0,2,2,2,2,1,1,2,108.3,3896,0
1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,2,20.55,1617,1
0,0,0,0,60,1,0,1,0,2,2,0,2,2,2,1,2,99.65,4873,0
1,0,0,0,5,1,2,1,0,2,2,0,0,0,0,1,2,85.3,3616,1
1,0,1,0,22,1,2,1,2,0,0,2,2,0,0,0,1,95.9,1869,0
1,0,1,0,36,1,0,2,1,1,1,1,1,1,1,0,3,20.0,5293,0
0,0,0,0,4,1,0,1,0,0,0,0,0,0,0,0,2,70.4,2437,1
1,0,0,0,9,1,0,0,2,0,0,2,0,2,0,0,3,64.95,4543,0
1,0,1,1,1,1,0,1,0,2,0,0,0,0,0,0,1,74.6,5722,0
1,0,1,1,12,1,0,0,2,0,0,0,0,0,0,1,2,49.2,4712,0
0,0,0,0,23,1,2,0,0,0,0,2,2,2,1,1,3,73.75,1279,0
1,0,0,0,62,1,2,1,2,2,0,0,0,2,1,1,0,92.3,4735,0
1,0,0,0,37,1,2,1,0,0,0,2,2,2,0,0,0,98.8,3011,1
0,0,0,0,8,1,0,2,1,1,1,1,1,1,0,0,3,19.2,1008,0
1,0,1,0,31,1,2,1,0,0,2,0,2,0,0,0,1,88.65,2334,0
1,0,1,1,13,1,2,1,0,0,0,0,0,0,0,1,1,74.4,6315,1
0,0,0,0,24,1,2,1,0,0,2,0,2,2,0,1,2,98.75,2053,1
1,0,1,1,45,1,2,1,0,2,2,0,0,2,0,1,0,95.95,3783,0
0,1,1,0,69,1,2,1,0,2,0,2,2,2,2,0,1,105.4,5500,0
1,0,0,0,2,1,0,2,1,1,1,1,1,1,0,0,3,20.25,3115,0
1,0,1,1,61,1,2,1,2,2,0,0,2,2,1,1,2,106.0,5232,1
1,0,0,0,41,1,2,1,0,2,2,0,2,2,0,1,2,104.7,3693,1
0,0,0,0,44,0,1,0,0,0,2,0,2,2,1,1,2,49.05,1903,0
1,0,0,0,39,0,1,0,0,0,2,2,0,0,1,0,3,35.55,567,0
1,0,1,1,72,0,1,0,2,2,2,2,2,2,2,1,1,65.1,4027,0
0,1,0,0,13,1,0,1,0,0,2,0,2,2,0,1,2,96.85,431,0
0,0,1,1,51,1,0,0,2,2,0,2,0,2,1,1,1,69.75,3085,0
0,1,1,0,71,1,0,1,0,2,2,0,2,2,2,1,2,99.2,5629,0
1,1,0,0,22,1,2,1,0,0,0,0,2,2,0,1,2,96.7,1711,1
0,0,0,0,2,1,0,0,0,2,0,2,0,0,0,1,1,55.05,38,1
0,0,0,0,56,1,2,1,0,2,2,0,2,2,1,1,2,106.8,4850,0
1,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,3,51.25,4302,0
0,0,1,1,23,1,0,0,2,2,0,2,0,0,1,1,3,57.75,516,0
0,1,1,0,66,1,2,0,0,2,2,0,2,0,1,1,0,70.85,4007,0
0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,19.55,1485,0
1,1,0,0,19,1,2,1,0,2,0,0,2,0,0,1,2,88.2,1297,1
1,0,0,0,11,1,0,1,2,0,2,0,0,0,0,1,0,79.5,5995,0
0,0,1,1,8,1,0,2,1,1,1,1,1,1,1,1,3,19.75,833,1
0,0,1,1,52,1,2,1,2,2,2,0,0,2,0,0,0,98.15,4221,0
1,0,0,0,3,1,0,2,1,1,1,1,1,1,0,1,2,20.25,4984,0
0,0,1,1,51,1,0,1,2,2,0,0,0,0,0,1,0,79.15,3438,0
1,1,0,0,15,1,2,1,0,0,0,0,0,0,0,0,2,75.65,279,1
1,1,1,0,64,1,2,1,0,2,2,0,0,2,0,1,2,94.25,4971,0
0,0,0,0,37,0,1,0,0,0,2,0,0,2,0,1,1,40.2,877,0
1,0,0,0,13,1,0,2,1,1,1,1,1,1,2,0,3,19.95,2078,0
1,0,1,0,49,1,2,0,2,0,0,0,0,0,1,1,2,55.35,2282,0
0,1,0,0,45,1,2,1,0,0,2,0,2,2,1,1,0,102.15,4005,0
0,0,0,0,18,1,0,1,0,0,0,0,0,0,0,1,2,71.1,451,0
1,1,0,0,1,1,2,1,0,0,0,0,0,0,0,1,2,74.7,5723,1
1,0,1,0,68,0,1,0,2,0,2,0,2,2,2,1,0,54.1,3252,0
1,0,0,0,54,1,0,2,1,1,1,1,1,1,2,0,1,19.65,18,0
0,1,1,1,23,1,0,1,0,2,2,0,0,2,0,1,0,88.45,1753,0
1,0,0,0,17,1,0,1,0,0,2,0,0,0,0,1,2,76.65,576,1
1,0,1,0,71,1,2,0,2,2,2,2,0,2,2,0,1,80.4,4725,0
0,0,1,1,67,1,0,2,1,1,1,1,1,1,2,1,0,19.25,671,0
0,0,1,1,14,1,2,1,0,0,0,0,2,0,0,1,2,84.8,373,0
0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,3,25.8,2158,1
0,0,0,1,63,1,0,2,1,1,1,1,1,1,2,0,1,19.5,391,0
0,0,0,0,41,1,2,0,0,0,2,2,0,2,1,1,2,68.6,2482,0
0,0,1,0,17,1,2,1,0,0,0,0,2,2,0,0,2,92.6,1028,0
1,0,1,0,56,1,2,1,2,0,0,0,2,2,1,1,2,100.55,4580,0
0,0,0,0,5,1,0,2,1,1,1,1,1,1,0,0,1,20.55,6466,0
0,0,0,0,2,0,1,0,2,2,0,0,0,2,0,1,2,42.6,5623,1
0,0,1,0,3,1,0,2,1,1,1,1,1,1,0,1,3,19.6,4561,0
1,0,0,0,37,1,2,0,2,2,2,2,0,0,1,0,2,67.45,2095,0
0,0,0,0,29,1,0,0,2,2,2,0,0,2,0,1,0,68.85,1574,1
1,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,3,43.55,2906,0
0,0,0,0,63,1,2,1,0,2,2,2,2,2,0,1,1,109.85,5522,0
0,0,1,1,7,1,0,2,1,1,1,1,1,1,0,0,3,20.65,1031,0
0,0,0,0,3,1,0,1,0,2,0,0,2,2,0,0,2,95.4,2530,0
1,0,1,1,72,1,0,2,1,1,1,1,1,1,2,0,0,21.0,890,0
0,0,0,0,19,1,0,0,0,0,0,0,0,2,0,1,2,56.2,186,0
0,0,1,0,59,1,0,2,1,1,1,1,1,1,2,0,0,18.4,110,0
1,0,1,1,2,1,0,1,0,0,2,2,0,2,0,0,1,90.0,1494,1
0,0,1,1,35,1,2,2,1,1,1,1,1,1,0,1,2,25.75,6286,0
1,0,0,0,14,1,0,2,1,1,1,1,1,1,0,0,1,19.6,2595,0
0,0,0,0,14,1,0,1,0,0,2,0,0,0,0,0,2,75.35,56,1
0,0,1,1,69,1,0,2,1,1,1,1,1,1,2,0,1,19.8,805,0
1,1,1,0,7,1,2,0,2,2,0,2,0,0,0,0,2,64.2,4020,0
1,0,1,1,69,1,0,0,2,2,2,2,2,0,2,1,0,75.75,4482,0
0,0,1,1,72,1,2,0,0,2,0,2,2,2,2,1,2,78.95,4732,0
1,0,0,0,8,1,2,1,0,2,0,0,2,2,0,0,2,100.85,6095,1
0,0,1,1,4,1,0,0,2,0,0,0,0,0,0,0,2,50.3,1785,0
1,0,1,1,63,1,0,1,0,2,2,0,0,0,0,1,1,80.3,4135,0
1,0,0,0,72,1,0,2,1,1,1,1,1,1,2,0,0,19.85,803,0
0,0,0,0,46,1,0,2,1,1,1,1,1,1,2,1,2,21.1,6411,0
0,0,1,0,5,1,0,1,0,0,0,0,0,0,0,0,2,69.95,2865,1
1,0,1,0,30,1,0,0,0,0,2,0,0,0,0,1,3,50.0,874,0
1,0,0,0,63,1,2,1,0,2,2,0,2,2,2,1,0,104.75,5227,0
0,0,0,0,60,1,0,2,1,1,1,1,1,1,2,0,0,19.85,244,0
0,0,1,0,63,1,2,1,0,2,2,0,2,2,1,1,2,107.5,5422,1
1,0,1,1,25,1,0,1,0,0,0,2,2,0,0,0,2,85.9,1821,0
1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,3,45.85,3825,1
1,1,1,0,6,1,2,1,0,0,2,0,0,0,0,1,2,80.8,3889,0
1,0,0,0,22,1,2,2,1,1,1,1,1,1,2,0,3,25.25,4681,0
0,0,1,1,31,1,2,0,0,2,0,2,2,2,2,0,0,80.55,2123,0
0,0,1,1,39,1,0,1,0,0,2,2,0,0,0,1,0,81.5,2703,0
1,0,0,0,26,1,0,2,1,1,1,1,1,1,0,0,3,20.9,4343,0
0,0,1,0,53,1,0,1,2,2,2,0,2,2,1,1,0,106.1,4762,1
0,0,0,0,1,1,0,1,0,2,0,2,2,0,0,0,2,91.7,6347,1
1,0,0,0,12,1,2,0,2,2,0,2,0,0,0,1,2,67.25,6147,0
0,0,0,0,16,1,2,1,0,2,2,0,0,2,0,1,1,95.6,996,1
0,0,0,0,2,1,0,2,1,1,1,1,1,1,0,0,3,20.35,3816,0
1,0,0,1,39,0,1,0,2,0,0,2,2,0,1,0,0,45.05,1330,0
1,0,0,0,1,1,2,1,0,0,0,0,0,0,0,1,2,74.95,5725,1
0,0,1,1,7,0,1,0,2,0,0,2,0,0,0,0,3,34.65,2110,0
1,1,0,0,4,1,0,1,0,0,0,0,0,0,0,0,2,69.35,2260,0
1,1,0,0,10,1,2,1,0,0,0,0,2,2,0,1,2,95.35,6318,1
0,0,0,0,55,1,0,1,0,2,2,0,0,0,0,1,2,81.55,3835,0
1,0,1,1,72,1,0,0,0,2,2,0,2,2,2,1,0,75.4,4548,0
0,0,1,0,10,1,0,0,0,0,2,0,2,2,0,1,1,67.8,5223,0
1,1,0,0,11,1,2,1,0,2,2,2,2,2,0,1,2,111.4,341,0
0,0,1,1,15,1,0,0,0,0,0,0,0,0,0,0,2,46.3,5151,0
0,0,1,1,23,1,0,2,1,1,1,1,1,1,2,0,0,20.4,4042,0
1,0,0,1,1,1,0,2,1,1,1,1,1,1,0,0,3,20.05,1607,0
0,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,2,45.0,496,1
1,0,1,1,47,1,0,1,2,2,2,0,0,2,1,1,2,96.1,3730,0
0,0,0,1,15,1,0,2,1,1,1,1,1,1,1,0,3,19.65,2349,0
1,0,0,0,66,1,0,1,0,2,2,0,2,2,0,0,2,99.5,5324,1
0,1,1,0,68,1,0,0,0,2,2,2,0,0,1,1,0,60.65,3400,0
0,0,1,1,17,1,0,1,0,0,2,2,2,2,1,0,0,98.6,1203,1
0,0,0,0,7,1,0,0,0,0,0,2,2,0,0,1,3,59.5,3549,1
1,1,1,0,12,1,0,1,0,0,0,0,0,2,0,1,2,80.45,6448,1
0,1,1,0,21,1,2,0,0,2,2,0,0,2,1,0,0,71.7,895,0
1,0,0,0,21,0,1,0,0,2,0,2,0,0,0,1,3,36.0,5916,0
0,0,1,1,56,1,2,0,2,0,0,0,2,0,1,0,0,65.2,3046,0
0,0,1,1,6,1,2,0,0,0,0,0,0,0,0,1,1,48.95,2375,0
0,1,0,0,65,0,1,0,0,2,2,0,2,2,2,1,0,53.5,3050,0
1,0,1,0,42,1,2,0,2,0,0,2,2,2,1,0,1,80.45,2930,0
0,0,1,1,68,1,2,1,2,0,2,2,2,2,2,1,0,109.05,5780,0
1,0,1,1,48,1,2,2,1,1,1,1,1,1,2,0,0,26.3,448,0
0,1,0,0,50,1,2,1,0,2,0,2,2,2,1,1,2,106.8,4463,0
0,1,0,0,7,1,0,0,0,2,2,0,2,0,0,1,2,64.95,4181,0
0,0,1,1,63,1,0,2,1,1,1,1,1,1,2,0,2,19.35,481,0
1,0,0,0,17,1,0,2,1,1,1,1,1,1,0,0,1,21.1,3296,0
0,0,1,1,42,1,0,1,0,0,0,0,2,0,0,1,1,77.95,2936,1
1,0,1,1,4,1,0,2,1,1,1,1,1,1,0,0,3,18.85,6171,0
0,0,0,1,62,1,2,2,1,1,1,1,1,1,2,0,0,26.0,1110,0
1,1,0,0,2,1,0,1,0,2,0,0,0,0,0,1,2,74.7,1128,1
0,0,1,0,2,1,0,1,0,0,0,0,0,0,0,1,2,70.35,369,0
1,0,1,0,48,1,2,1,2,2,2,0,2,0,2,1,0,96.9,3796,0
1,0,1,0,27,1,0,2,1,1,1,1,1,1,2,0,0,19.55,4358,0
0,0,1,1,70,1,0,0,0,2,2,2,2,2,2,1,0,80.4,4718,0
1,1,0,0,1,1,2,1,0,0,2,0,2,0,0,1,2,88.8,6283,1
1,0,1,0,46,1,2,1,0,2,2,0,2,0,1,1,2,94.65,3672,0
1,0,0,0,30,1,0,1,0,0,0,0,2,2,0,1,2,90.25,2395,1
0,0,0,0,15,1,2,0,2,0,0,0,0,2,0,1,0,64.65,6519,1
1,0,1,1,69,1,2,1,0,2,2,0,2,0,1,0,1,95.75,5215,0
1,0,0,0,65,1,0,2,1,1,1,1,1,1,2,1,1,19.55,402,0
1,1,1,1,72,1,0,1,2,0,2,2,2,2,2,1,1,104.1,5747,0
1,1,1,0,13,1,0,1,0,2,0,2,0,2,0,1,0,89.05,314,1
1,0,0,0,17,1,0,2,1,1,1,1,1,1,1,1,3,20.1,2417,0
1,0,1,0,51,1,2,1,2,0,2,2,2,2,1,1,2,111.55,4723,0
1,0,1,1,51,1,0,0,2,2,0,2,0,0,2,0,1,60.5,2713,0
0,0,1,0,72,1,2,0,2,2,2,2,2,2,2,1,0,90.95,5194,0
1,0,1,1,67,1,2,1,0,2,2,0,0,0,1,0,2,87.4,4854,1
1,0,0,0,34,1,0,2,1,1,1,1,1,1,0,0,3,19.7,5347,0
1,0,1,0,67,0,1,0,2,2,0,2,0,2,2,1,0,50.95,3053,0
0,0,1,0,49,1,0,2,1,1,1,1,1,1,1,1,0,20.05,6376,0
1,0,1,1,53,1,0,2,1,1,1,1,1,1,2,1,3,19.4,213,0
1,0,0,0,27,1,2,0,0,0,2,2,0,0,0,0,2,59.45,1073,0
0,1,0,0,23,1,0,1,0,2,0,0,2,2,0,1,2,94.75,1936,1
1,0,0,0,69,1,2,0,2,2,2,2,0,2,2,1,1,81.5,4607,0
0,0,1,1,2,0,1,0,0,0,0,2,0,0,0,0,0,29.05,3747,0
0,0,0,0,35,1,2,1,0,0,0,0,2,0,0,1,2,86.45,2633,1
0,0,1,0,46,1,0,0,2,2,0,2,0,2,1,0,3,70.6,2810,0
0,0,0,0,54,1,2,1,0,2,0,0,2,2,2,1,0,97.2,4319,0
0,0,1,0,56,1,2,1,0,2,0,0,2,2,1,1,2,98.25,4573,1
0,0,1,0,9,1,0,1,0,0,2,0,0,0,0,1,0,75.75,5238,1
1,0,0,0,20,1,2,0,2,0,0,2,0,0,0,0,0,59.2,356,0
1,0,0,0,11,1,0,1,0,2,0,0,0,0,0,1,3,75.9,6257,0
0,1,1,0,30,1,2,1,0,2,0,0,2,0,0,1,2,90.05,2275,0
1,0,1,0,68,1,0,0,2,2,2,0,0,2,2,0,0,70.95,4011,0
1,1,1,0,38,1,2,1,0,2,2,0,2,2,0,1,2,102.6,3421,0
0,1,1,0,17,1,2,1,2,0,2,0,0,0,0,1,0,85.35,857,1
1,0,0,0,48,1,2,1,0,2,2,0,2,2,1,1,1,106.1,4294,1
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,43.8,3659,0
1,0,1,1,63,0,1,0,2,2,2,0,2,2,2,0,2,59.0,3196,0
0,0,0,0,3,1,0,0,0,0,2,0,2,2,1,1,2,69.95,1825,0
0,0,0,0,48,1,2,2,1,1,1,1,1,1,1,0,0,24.35,262,0
1,0,0,0,66,0,1,0,0,0,0,2,0,0,1,0,1,29.45,1591,0
0,0,1,1,68,1,2,1,0,2,2,0,0,0,2,1,1,84.4,4746,0
1,1,0,0,17,1,0,0,0,0,0,0,0,0,0,1,2,45.05,5871,1
0,0,1,1,7,1,0,2,1,1,1,1,1,1,1,0,3,20.65,616,0
1,0,1,0,72,1,2,0,2,2,2,2,2,2,2,1,0,87.1,5058,0
0,0,1,0,29,1,0,2,1,1,1,1,1,1,0,0,3,19.85,4728,0
1,0,1,0,37,1,0,1,0,0,2,2,0,2,0,1,2,90.35,2962,0
0,0,0,0,34,1,2,1,2,2,2,0,2,2,0,1,3,109.8,3106,1
0,1,0,0,42,1,2,1,0,0,0,0,2,0,0,1,2,84.65,3068,1
0,0,1,1,59,1,2,0,2,2,0,2,0,0,1,0,3,65.5,3260,0
1,0,1,1,11,1,0,1,0,0,0,0,2,0,0,1,0,79.5,6264,1
1,1,1,1,60,1,2,1,2,0,0,0,0,0,0,1,2,80.95,4097,0
0,0,0,0,27,1,0,0,0,2,0,2,0,0,0,1,3,56.15,807,0
0,0,0,0,1,1,2,1,0,0,0,0,0,2,0,0,3,85.8,6214,1
1,1,0,0,1,1,0,1,0,0,0,0,2,0,0,1,2,79.1,5962,1
1,0,1,0,17,0,1,0,2,0,2,0,0,0,0,0,3,34.4,4857,0
1,0,1,0,58,1,0,2,1,1,1,1,1,1,2,0,3,20.75,346,0
1,0,1,1,1,1,0,2,1,1,1,1,1,1,1,0,3,18.8,1342,0
0,0,1,1,3,1,0,0,0,0,0,0,0,0,0,0,3,44.3,618,1
0,0,0,0,53,1,2,1,2,2,2,0,0,0,0,0,2,90.8,4176,0
1,0,0,0,35,1,2,2,1,1,1,1,1,1,0,1,2,25.6,6330,0
1,0,1,1,50,1,2,1,2,0,2,0,2,2,0,0,1,105.95,4462,1
1,0,1,1,68,1,2,0,0,2,0,2,0,2,2,0,1,70.8,4099,0
1,0,1,0,47,1,2,2,1,1,1,1,1,1,0,0,2,25.4,268,0
0,1,1,0,65,1,2,1,0,2,2,0,2,2,0,1,0,108.8,5558,0
1,0,0,0,5,1,0,1,0,0,0,0,0,0,0,1,2,69.75,2820,1
1,0,1,0,51,1,2,1,0,0,0,0,2,2,0,1,2,94.65,4067,1
0,0,0,0,46,1,2,1,0,0,0,0,2,2,0,0,0,96.05,3733,1
0,0,0,0,9,1,2,1,0,0,0,0,0,0,0,1,2,76.85,5281,0
0,0,0,0,8,1,0,2,1,1,1,1,1,1,2,0,3,20.25,1252,0
1,0,0,0,14,1,2,2,1,1,1,1,1,1,1,1,1,24.8,2792,0
0,0,0,0,45,1,2,1,2,2,2,2,2,2,0,1,2,115.65,4315,0
0,0,0,0,8,1,2,1,0,0,0,0,0,0,0,1,1,74.6,4547,0
1,1,0,1,1,1,0,0,0,0,2,0,0,0,0,1,3,50.15,4226,1
1,0,1,1,66,1,0,1,2,2,2,0,2,2,1,1,0,103.15,5535,0
1,0,1,1,72,1,2,0,2,2,2,2,0,0,2,0,1,72.1,4248,0
0,0,1,0,41,1,2,1,2,2,2,2,2,2,0,1,0,113.6,3902,1
0,0,1,1,23,1,2,2,1,1,1,1,1,1,2,0,3,25.1,4990,0
0,0,0,0,29,1,0,1,0,0,0,0,2,0,0,1,2,78.9,2021,1
0,0,0,0,4,1,2,1,2,0,0,0,0,0,0,1,2,80.15,2774,0
1,0,1,1,6,1,2,2,1,1,1,1,1,1,2,0,3,25.4,956,0
0,1,1,0,67,1,2,1,2,2,2,2,0,2,1,1,1,105.4,5537,0
1,1,0,1,7,1,0,0,0,0,0,0,0,0,0,1,3,45.75,2979,0
1,0,1,1,56,1,2,2,1,1,1,1,1,1,1,1,3,24.45,800,0
